GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "51000","Virginia",5,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",150505.0,162716.4,176024.5,184913.4,194876.7,207100.9,223429.3,240687.1,255282.2,268547.9,278381.6,275960.2,287569.7,298041.6,306745.6,313709.5,323397.4,330467.2,339172.4,349392.3,364477.2,375793.0,371220.5,417694.6,455314.8,486122.9
 "51000","Virginia",5,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),49384,48503,48535,49648,50704,48674,49591,51300,52229,53826,54030,56432,58311,60057,58281,(NA)
 "51000","Virginia",5,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),38639,38252,38219,38317,38631,38261,38622,39079,39750,40578,40962,42142,40595,43037,43921,(NA)
 "51000","Virginia",5,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",28965,30574,32631,33940,34495,36151,38082,40027,42164,44020,45383,44091,45443,47564,49052,48198,49764,51620,52659,54380,56133,58363,61403,66983,69707,73841
 "51000","Virginia",5,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",24829,25999,27760,28945,30199,31960,33753,35100,36802,38329,39567,39467,40560,41939,43459,42198,43526,44896,45811,47382,49077,50772,53828,58215,59165,64506
 "51000","Virginia",5,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",21809,23245,24772,25688,26744,28112,29888,31765,33267,34647,35537,34817,35834,36761,37422,37935,38807,39389,40164,41093,42644,43710,42979,48247,52461,55776
 "51000","Virginia",5,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),103.145,102.361,103.586,103.378,102.471,103.515,103.455,103.591,102.805,101.267,102.018,100.108,101.026,102.329,102.137,(NA)
 "51000","Virginia",5,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),91.974,91.021,93.760,95.939,96.870,99.147,100.477,100.793,101.041,101.267,104.106,103.625,105.708,111.540,118.523,(NA)
 "51000","Virginia",5,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",4167798,4261127,4399151,4417451,4421728,4467318,4587035,4700990,4781754,4869298,4870374,4758069,4743177,4802651,4856833,4898617,4953436,5060270,5156659,5229126,5299069,5329257,5224635,5392104,5551518,5720000
 "53000","Washington",8,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",299817.0,322721.6,325857.6,317860.6,321977.1,327645.2,335449.3,358396.3,372145.0,394221.9,401093.2,390814.0,403471.3,411575.7,426447.0,439472.2,456186.5,476715.4,495724.9,527169.4,561785.7,588794.4,589156.8,630051.5,644075.1,677238.0
 "53000","Washington",8,SASUMMARY,2,"..."," Real personal income (millions of constant (2017) dollars) 2/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),310770.0,299091.6,307765.6,316238.7,335705.6,337698.1,352660.3,371323.6,383757.3,394607.9,413969.6,434089.4,464745.7,485192.3,460723.4,(NA)
 "53000","Washington",8,SASUMMARY,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),249249.8,246812.2,255029.5,258710.2,264977.1,271619.2,277352.0,287537.8,295739.9,303106.9,316402.1,322556.3,316480.2,340338.2,345506.1,(NA)
 "53000","Washington",8,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",209222.5,229678.9,237594.0,237978.2,245629.8,254720.2,267423.9,293402.0,314190.8,341712.3,352460.7,349945.4,363544.2,377518.8,398358.5,416924.1,439851.2,467590.6,489790.2,527169.4,570337.8,608643.4,620132.9,687702.3,742909.5,807864.5
 "53000","Washington",8,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",169365.4,179870.3,192317.8,197445.7,201073.1,209167.8,224342.9,232783.8,253199.9,274770.4,289381.1,277889.8,285436.7,302460.8,324882.7,330952.6,355276.6,376360.8,397270.6,423017.2,451609.2,484540.9,522509.2,570161.0,589077.3,632296.0
 "53000","Washington",8,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",147529.0,154038.2,165920.0,173357.9,180733.6,190017.3,205163.5,210568.1,227444.9,245244.8,260539.4,256416.2,262234.4,274208.7,295266.1,297401.9,318181.6,334638.6,351840.5,375839.4,403282.5,431565.8,466890.7,501827.7,505205.7,556473.0
 "53000","Washington",8,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",131479.4,141339.1,152295.4,156985.3,162779.9,171974.9,183481.6,195664.6,209686.6,222210.3,232285.5,229607.5,236856.5,247788.1,256777.8,266531.7,279767.5,291926.6,306811.4,325690.0,345880.5,361208.0,357054.7,405369.9,444526.8,472900.0
 "53000","Washington",8,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),47357,44859,45638,46298,48625,48421,49895,51713,52455,52990,54841,56828,60169,62680,59175,(NA)
 "53000","Washington",8,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),37982,37018,37818,37876,38380,38946,39240,40045,40424,40703,41916,42227,40973,43967,44377,(NA)
 "53000","Washington",8,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",29355,30786,32538,32986,33222,34267,36309,37202,39744,42524,44098,41679,42327,44281,47057,47454,50265,52415,54302,56805,59827,63432,67643,73651,75673,80930
 "53000","Washington",8,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",25570,26365,28072,28962,29862,31129,33205,33652,35701,37954,39703,38458,38886,40145,42767,42643,45017,46604,48092,50470,53425,56497,60442,64824,64899,71225
 "53000","Washington",8,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",22788,24191,25767,26227,26895,28174,29696,31270,32914,34389,35397,34437,35123,36277,37192,38217,39582,40656,41937,43736,45821,47287,46223,52364,57104,60528
 "53000","Washington",8,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),104.513,104.620,102.608,103.205,102.509,102.450,103.861,104.344,105.555,107.451,107.124,107.989,107.781,108.828,109.849,(NA)
 "53000","Washington",8,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),93.194,93.029,92.874,95.778,96.906,98.127,100.871,101.526,103.744,107.451,109.317,111.783,112.776,118.623,127.471,(NA)
 "53000","Washington",8,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",3382924,3446900,3526778,3515729,3489176,3516324,3585288,3687833,3798218,3924866,3954871,3815623,3771422,3814269,3909118,3991747,4094370,4199164,4313722,4432271,4537842,4591912,4434976,4574714,4764618,4881542
 "54000","West Virginia",5,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",61725.7,63691.7,63364.6,63599.8,64465.7,65106.8,66077.6,67888.8,68900.0,69374.1,70966.8,70886.5,71823.8,73175.2,73124.5,73949.0,74111.3,74261.4,73513.3,75172.4,77406.5,77162.2,74553.8,75765.1,77188.0,80798.2
 "54000","West Virginia",5,SASUMMARY,2,"..."," Real personal income (millions of constant (2017) dollars) 2/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),74258.9,76036.2,75391.4,77458.5,77707.7,75509.0,77071.2,77820.9,77291.9,79711.4,81513.8,83883.9,88591.6,88551.6,85805.1,(NA)
 "54000","West Virginia",5,SASUMMARY,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),64239.0,66281.0,66240.7,67273.2,67767.9,67492.6,68295.0,69421.0,71348.4,71914.2,72833.7,73941.7,73305.9,74312.9,76209.0,(NA)
 "54000","West Virginia",5,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",40258.9,41942.2,42620.7,44105.1,45627.4,47230.4,49865.9,53814.3,57204.1,59480.4,62978.7,64040.1,66160.4,69367.6,70303.1,71758.6,73042.6,71713.4,71248.9,75172.4,79794.3,80242.4,77430.9,86550.5,98290.0,102151.8
 "54000","West Virginia",5,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",37130.6,38078.6,40251.6,42750.3,44243.2,44952.8,46551.2,48854.3,52147.0,54184.7,57958.9,58487.5,60532.1,64059.0,65488.4,65152.6,67156.8,68437.8,68067.9,70797.6,74235.0,76725.0,80386.1,87124.3,88938.9,93504.9
 "54000","West Virginia",5,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",33181.9,34030.1,35964.2,38158.0,40177.2,41105.2,42725.8,44433.0,47327.9,48934.7,52090.3,53571.2,55430.1,57990.1,59669.6,58977.3,60689.3,61774.5,61658.9,64273.2,67802.2,69899.4,73867.5,79678.8,79829.9,85098.1
 "54000","West Virginia",5,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",31510.3,33201.0,35057.4,36407.6,37913.6,39592.6,41954.5,44161.5,46132.8,48124.8,50179.6,51048.4,53259.1,55714.2,57188.1,58309.6,59585.7,61153.0,62968.6,64022.0,66466.4,67853.8,67100.4,73960.0,79791.5,84235.1
 "54000","West Virginia",5,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),40351,41150,40655,41704,41807,40670,41592,42149,42098,43731,45021,46591,49453,49594,48337,(NA)
 "54000","West Virginia",5,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),34907,35871,35721,36220,36459,36352,36856,37599,38861,39453,40227,41069,40921,41620,42931,(NA)
 "54000","West Virginia",5,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",20451,21017,22275,23731,24506,24804,25628,26836,28528,29544,31494,31653,32642,34490,35233,35092,36242,37067,37074,38840,41000,42615,44869,48802,50134,52826
 "54000","West Virginia",5,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",18276,18782,19902,21181,22254,22681,23522,24407,25892,26681,28305,28992,29891,31222,32102,31766,32752,33458,33583,35261,37448,38824,41231,44632,44999,48076
 "54000","West Virginia",5,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",17355,18325,19401,20210,21000,21847,23097,24258,25238,26240,27267,27627,28720,29997,30767,31406,32156,33121,34297,35123,36710,37688,37454,41428,44977,47589
 "54000","West Virginia",5,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),87.601,86.614,88.829,89.240,89.267,90.200,89.834,90.535,89.796,89.026,89.427,88.551,87.336,90.977,89.245,(NA)
 "54000","West Virginia",5,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),78.114,77.018,80.402,82.818,84.388,86.394,87.248,88.090,88.255,89.026,91.258,91.663,91.384,99.166,103.562,(NA)
 "54000","West Virginia",5,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",868370,868236,875561,872546,871215,868312,879273,890760,902913,915643,918376,899067,899510,909060,918958,914247,911678,904270,890209,888822,898085,881641,840976,864611,885312,903815
 "55000","Wisconsin",3,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",232087.1,242026.0,248572.0,252941.8,257966.9,265745.8,275412.4,282065.7,287146.6,289855.2,286204.7,277279.4,287652.9,293664.0,299007.6,301550.5,309425.8,315687.8,319272.3,321886.8,328832.4,333256.8,322470.6,334514.0,339747.9,344570.8
 "55000","Wisconsin",3,SASUMMARY,2,"..."," Real personal income (millions of constant (2017) dollars) 2/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),263753.5,258383.6,259228.3,269994.4,274484.7,273572.1,280358.3,293608.2,296208.4,302158.3,309369.2,315592.4,338059.3,350200.5,338614.6,(NA)
 "55000","Wisconsin",3,SASUMMARY,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),216733.5,213008.4,215229.0,220156.5,218771.8,222283.7,227091.2,233762.9,238358.4,243678.9,247075.3,249371.6,245908.1,263248.5,271110.9,(NA)
 "55000","Wisconsin",3,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",163021.5,172928.5,180883.1,188662.8,195541.5,203814.0,216370.4,226937.5,237571.9,245837.7,246493.0,246323.8,256159.5,265444.0,276253.4,283791.4,296169.9,308304.5,315420.0,321886.8,335144.3,346906.6,343272.2,368880.4,400621.4,428447.1
 "55000","Wisconsin",3,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",143130.0,148737.0,158494.2,166593.2,171010.0,175794.3,183721.4,189779.2,201058.4,210529.9,219194.5,216211.9,222260.9,234631.6,244508.3,245762.3,255165.3,266132.0,270846.6,281979.5,295996.8,307947.5,326881.1,355535.5,365165.5,384068.2
 "55000","Wisconsin",3,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",122956.4,127885.1,136613.4,144424.5,151497.8,157031.4,164664.0,168712.5,177637.8,185752.5,193376.8,195506.2,200847.9,209758.0,218843.8,217673.1,226522.3,234745.6,238235.6,249551.8,263392.8,272661.1,292585.2,316117.2,317735.6,341826.6
 "55000","Wisconsin",3,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",108943.1,116373.8,124865.7,130433.5,135786.6,143467.5,152103.7,160323.9,168429.6,174884.0,180266.0,178468.8,184793.5,191591.3,195140.7,199941.2,206949.5,212242.0,218417.9,227938.3,236881.7,244056.1,238790.5,268655.5,294114.1,310876.1
 "55000","Wisconsin",3,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),46757,45576,45543,47258,47869,47518,48519,50674,50962,51771,52805,53670,57334,59557,57465,(NA)
 "55000","Wisconsin",3,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),38421,37573,37813,38535,38153,38610,39300,40345,41009,41751,42172,42409,41706,44769,46009,(NA)
 "55000","Wisconsin",3,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",27018,27892,29493,30812,31406,32084,33319,34218,36047,37522,38857,38138,39048,41069,42641,42688,44159,45932,46598,48313,50522,52370,55435,60465,61992,64976
 "55000","Wisconsin",3,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",23210,23981,25421,26711,27822,28660,29863,30420,31848,33106,34281,34485,35286,36715,38166,37809,39202,40515,40988,42757,44957,46369,49618,53762,53940,57829
 "55000","Wisconsin",3,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",20564,21823,23235,24124,24937,26184,27585,28907,30197,31169,31956,31480,32465,33535,34032,34729,35815,36631,37578,39054,40432,41505,40496,45690,49930,52593
 "55000","Wisconsin",3,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),93.276,94.224,94.858,93.773,94.356,93.911,93.832,93.314,93.234,93.540,93.951,94.430,92.647,93.220,92.310,(NA)
 "55000","Wisconsin",3,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),83.174,83.785,85.859,87.025,89.198,89.949,91.131,90.794,91.634,93.540,95.874,97.747,96.941,101.611,107.119,(NA)
 "55000","Wisconsin",3,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",3287793,3350388,3413585,3403719,3395194,3413427,3467823,3511454,3547006,3585326,3572816,3444538,3426369,3474372,3499342,3539199,3585944,3624473,3657732,3678859,3721096,3717587,3580658,3682359,3775679,3855150
 "56000","Wyoming",7,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",24804.7,25866.8,26614.2,28338.1,28901.3,29806.6,30780.1,32463.1,36655.6,39504.8,41641.2,40599.6,39135.8,38929.8,38085.0,38408.7,39287.2,40063.9,37853.5,37620.3,37977.2,38577.1,36198.2,37131.8,37827.2,40210.8
 "56000","Wyoming",7,SASUMMARY,2,"..."," Real personal income (millions of constant (2017) dollars) 2/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),31798.3,29028.2,30338.0,31718.2,33932.4,32960.5,34582.4,34774.3,32431.4,33506.7,36180.7,36605.5,39516.5,41071.4,39982.8,(NA)
 "56000","Wyoming",7,SASUMMARY,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),21948.0,21817.0,22205.7,22424.3,23316.9,23502.5,24291.6,24528.5,24505.4,24589.8,26160.3,25905.5,26622.7,28390.9,28567.0,(NA)
 "56000","Wyoming",7,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",14833.2,15685.7,17153.7,18741.7,19160.8,21199.0,23418.1,27530.2,32692.2,36912.8,42694.6,36282.2,37567.5,39615.1,38679.3,39365.6,40573.9,38624.8,36105.9,37620.3,39614.5,40029.5,36709.6,42319.1,49782.6,51990.5
 "56000","Wyoming",7,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",12615.1,13476.8,14545.3,15440.8,15905.3,16937.2,18287.4,20004.4,22895.5,24408.3,27002.5,24912.8,26185.4,28699.9,30844.4,30694.1,32679.6,32755.6,31090.1,32487.4,34025.2,35585.6,37603.3,41132.1,44459.9,47927.8
 "56000","Wyoming",7,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",11024.3,11752.6,12587.2,13480.3,14289.0,15401.7,16670.1,17923.1,20126.5,21354.9,23836.3,22905.9,23848.2,26059.7,27480.5,27277.9,29090.1,29232.0,27991.0,29163.1,30817.8,32040.0,33625.7,36048.8,38215.6,42460.4
 "56000","Wyoming",7,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",9906.0,10605.6,11358.3,11806.2,12308.2,13098.6,14131.0,15251.4,16490.2,17943.9,18653.2,18747.7,19193.0,20319.1,21223.3,21914.2,22984.5,23143.3,23542.4,23897.6,24652.3,25266.0,25653.1,28570.8,31331.6,33256.8
 "56000","Wyoming",7,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),58234,51850,53752,55954,58962,56738,59527,59581,55726,58146,62945,63624,68414,70876,68772,(NA)
 "56000","Wyoming",7,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),40195,38969,39344,39559,40516,40457,41814,42026,42107,42672,45512,45026,46092,48993,49136,(NA)
 "56000","Wyoming",7,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",25704,27404,29426,31215,31810,33642,35921,38907,43805,45634,49451,44499,46395,50630,53596,52836,56252,56122,53421,56377,59195,61851,65096,70973,76440,82060
 "56000","Wyoming",7,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",22463,23898,25465,27252,28577,30592,32744,34859,38507,39925,43653,40914,42254,45972,47751,46956,50073,50085,48096,50609,53615,55689,58210,62202,65704,72699
 "56000","Wyoming",7,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",20184,21566,22979,23867,24616,26018,27757,29663,31550,33548,34161,33487,34006,35845,36878,37723,39564,39653,40452,41471,42888,43915,44408,49298,53869,56941
 "56000","Wyoming",7,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),95.310,96.638,95.492,97.638,96.284,97.350,97.424,96.972,97.747,97.185,92.345,94.108,91.826,91.489,91.903,(NA)
 "56000","Wyoming",7,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),84.988,85.932,86.433,90.612,91.021,93.242,94.619,94.353,96.070,97.185,94.236,97.415,96.082,99.724,106.647,(NA)
 "56000","Wyoming",7,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",310043,315198,324653,330130,334129,336769,343760,354384,370331,388463,398989,387490,385075,390340,396724,400510,406401,406045,398144,398968,404591,407870,401353,419813,430153,443007
